Attendance,InternalMarks,AssignmentMarks,PracticalMarks,QuizMarks,TotalScore
89.58,93.21,68.25,51.0,59.65,64.434
94.13,49.67,76.3,77.75,79.63,74.441
98.36,46.22,80.23,68.64,77.23,74.88499999999999
71.95,40.16,73.32,73.05,54.44,61.4135
97.52,58.84,94.83,76.83,82.02,73.14399999999999
86.16,48.84,65.88,76.74,88.36,63.06099999999999
53.53,53.2,78.92,60.18,64.33,65.275
84.09,40.67,65.0,83.99,84.37,72.1695
84.34,53.63,87.67,50.96,59.99,57.9195
95.29,59.96,55.11,51.06,87.84,65.025
68.65,41.89,59.43,73.92,95.59,59.593
79.25,76.47,90.06,77.1,72.09,77.866
50.61,74.13,59.16,63.74,62.23,60.0685
66.6,45.82,81.29,77.58,69.96,73.979
53.11,75.7,98.51,75.81,62.5,68.692
76.09,99.92,76.14,67.46,50.06,66.5255
90.87,96.67,59.37,82.59,82.52,80.5875
60.32,40.16,66.03,97.9,52.13,66.9765
76.37,87.72,91.17,74.54,60.52,74.175
60.2,61.22,67.58,89.3,86.12,78.6395
56.03,43.82,86.18,62.38,83.29,61.738
75.55,57.76,88.87,88.1,53.67,79.94149999999999
53.96,59.3,75.06,82.45,83.0,68.314
79.37,71.39,89.16,81.98,96.53,72.432
51.57,79.67,65.85,94.65,53.73,71.151
55.34,84.94,75.81,61.67,70.78,77.509
77.5,54.75,84.33,68.42,86.47,64.6125
79.57,59.31,58.4,54.15,83.39,69.90799999999999
51.45,58.5,63.68,86.31,61.33,80.21300000000001
78.67,61.76,82.6,92.19,58.15,75.37849999999999
91.93,99.98,82.77,70.29,89.21,80.7655
86.12,86.68,74.67,67.84,97.81,79.763
56.56,98.5,89.78,82.93,88.38,81.099
79.62,81.59,74.1,53.78,98.16,66.001
83.61,64.38,94.07,64.69,80.25,70.17199999999998
51.86,63.38,86.8,68.31,96.45,75.1525
92.77,69.31,65.73,75.93,84.52,77.03949999999999
95.31,65.01,69.76,73.83,95.44,69.966
92.52,89.7,83.38,60.43,58.08,64.22899999999998
91.23,67.9,94.72,77.04,90.78,84.3055
87.25,57.74,58.94,96.29,59.84,64.40299999999999
81.67,86.49,75.73,51.35,51.37,70.61
83.93,91.27,55.94,84.02,75.88,68.988
90.32,65.23,63.97,81.24,65.91,75.7555
83.12,80.07,84.3,96.22,52.18,86.21950000000001
66.39,43.53,53.89,82.27,99.02,67.7235
68.8,71.77,83.12,81.24,83.32,71.5075
94.85,42.7,95.04,88.49,95.09,78.432
50.86,41.75,98.47,63.39,99.95,64.7875
84.94,76.78,60.83,79.79,69.6,68.411
97.74,58.2,87.44,75.97,62.74,75.016
85.31,84.55,96.32,71.92,59.19,72.503
99.7,93.76,54.57,53.97,75.76,62.9115
84.38,48.36,70.7,64.63,80.3,67.0605
51.72,83.47,95.97,64.0,73.62,74.7505
91.35,70.87,60.14,86.21,69.36,69.2605
64.23,46.73,96.69,96.03,58.41,79.93299999999999
72.3,79.1,76.36,61.54,72.09,70.71000000000001
65.6,76.57,54.99,53.73,54.26,61.2315
63.43,70.94,72.49,100.0,93.25,78.902
71.57,95.59,66.31,84.56,52.35,65.6655
68.94,71.26,64.11,94.32,69.03,81.342
81.67,99.43,77.07,57.19,55.01,73.27799999999999
90.66,70.55,74.18,90.04,88.75,81.3765
64.85,46.95,74.1,90.67,65.64,63.44
60.69,68.23,54.41,57.57,55.66,61.4455
83.34,50.94,90.12,58.07,76.57,70.67699999999999
83.52,75.83,74.07,64.77,95.81,71.627
95.06,81.59,91.05,60.84,95.43,69.476
50.8,68.11,91.23,98.77,62.48,78.82
92.65,45.86,65.86,68.15,85.98,72.20599999999999
76.05,68.12,50.22,88.07,51.51,60.3305
81.07,44.89,95.56,90.25,56.59,77.42649999999999
54.57,80.93,88.03,69.3,74.97,74.33850000000001
71.63,87.42,55.36,84.13,61.44,74.27499999999999
61.37,97.74,85.09,55.39,89.91,73.1425
62.71,48.93,51.0,69.85,96.55,67.87950000000001
75.2,71.95,51.39,98.37,50.22,67.474
90.62,74.05,76.29,58.43,61.65,61.81999999999999
87.19,95.35,54.8,69.29,71.98,69.9725
79.55,77.64,98.22,89.53,78.15,75.713
76.97,48.73,94.69,83.27,95.8,79.609
71.37,66.18,82.49,81.58,94.59,79.3785
98.64,79.29,53.19,92.66,81.86,72.3035
78.01,82.02,66.24,51.45,62.87,66.4085
62.7,91.78,68.59,88.56,89.16,78.27199999999999
61.5,50.83,74.04,94.13,60.13,71.5575
80.57,97.09,58.45,50.81,98.26,66.77
76.14,43.55,78.88,77.95,50.29,73.7035
50.38,99.03,71.79,67.43,78.49,73.136
91.5,91.47,97.36,52.54,54.42,72.161
85.21,79.62,96.81,70.89,70.38,69.69449999999999
83.09,84.1,78.27,82.2,81.75,69.838
53.44,44.36,82.22,95.95,84.48,71.185
68.1,42.49,56.89,81.03,89.28,72.8065
96.77,46.11,61.17,92.84,79.67,67.546
93.13,45.24,95.04,56.08,62.57,59.608
64.28,72.84,84.96,60.53,94.46,76.675
57.85,52.93,59.47,98.51,90.56,69.594
72.45,91.61,78.51,94.37,58.0,75.7365
67.79,66.74,96.74,61.76,91.33,71.09299999999999
84.11,81.73,67.26,81.05,98.63,74.589
98.32,79.17,59.29,68.13,81.86,72.59400000000001
68.15,59.19,97.1,73.43,64.09,67.81899999999999
53.11,54.59,73.06,93.04,80.33,73.5125
94.88,60.55,70.86,86.79,67.13,77.524
51.9,87.8,63.38,61.92,83.8,74.3805
97.64,75.18,94.58,65.8,77.24,79.943
83.23,55.21,92.28,64.49,96.47,74.13
97.08,89.07,70.15,89.03,80.9,77.837
59.98,43.29,51.53,74.5,60.7,66.0005
52.03,81.95,72.33,97.54,86.26,80.7025
74.41,66.35,59.04,90.83,65.04,77.9615
72.53,83.88,57.14,60.56,63.62,68.108
66.57,95.65,69.65,89.3,69.59,71.48400000000001
97.88,85.0,54.95,75.3,50.6,71.745
91.13,66.52,97.87,62.69,98.46,75.4465
83.08,49.06,52.38,68.17,76.62,66.634
58.14,88.38,70.07,98.61,88.67,76.41
86.72,67.64,58.14,74.2,62.89,65.836
86.35,44.52,84.44,85.98,87.33,72.1585
71.25,83.14,53.94,73.85,78.36,68.18299999999999
96.24,57.51,77.34,68.58,71.21,64.3
58.35,42.93,88.66,89.82,98.53,72.7125
63.37,94.17,97.5,92.42,74.69,79.953
53.16,68.99,84.93,53.59,82.87,62.1795
89.77,56.86,54.97,63.95,50.77,61.941500000000005
81.09,82.98,54.43,75.39,65.07,76.35799999999999
65.75,93.15,86.58,65.82,94.43,68.82600000000001
58.19,40.02,60.77,89.18,87.95,72.15
52.01,81.27,72.36,55.74,76.84,60.1155
58.34,86.02,98.83,89.89,95.01,75.80799999999999
72.66,52.6,91.0,80.89,74.31,77.5155
62.36,69.38,92.33,64.47,78.33,76.5655
62.95,45.36,93.04,67.22,69.11,70.252
93.78,84.8,80.98,59.14,81.0,69.70150000000001
75.76,90.85,87.2,62.63,65.95,77.774
86.46,46.49,67.95,85.86,69.27,65.3785
51.79,88.99,99.92,68.79,98.32,75.4405
68.26,86.29,63.98,84.37,55.57,68.89099999999999
73.96,60.81,79.5,75.71,55.26,76.083
59.32,81.42,64.1,57.26,52.17,59.60799999999999
56.01,40.0,55.6,74.95,66.0,58.5425
93.52,95.91,78.38,87.82,69.91,82.323
96.97,73.02,67.67,64.88,54.73,60.1555
53.94,77.22,79.16,82.4,77.46,68.5305
67.45,79.88,77.93,59.95,79.17,64.2935
97.91,73.68,77.11,56.78,87.55,61.66
54.16,91.41,56.17,68.01,98.8,75.8
82.18,76.58,72.01,69.46,80.97,70.681
98.61,94.47,90.6,88.05,55.58,75.411
98.91,74.94,65.76,73.0,54.43,66.363
73.56,50.27,72.19,54.06,88.88,69.985
58.14,94.81,74.69,81.7,82.52,79.46950000000001
60.1,80.9,93.14,73.46,58.1,77.9165
94.48,81.95,82.78,66.58,62.67,68.50800000000001
95.58,99.13,55.01,90.11,87.51,74.765
80.39,44.51,93.26,57.72,78.31,70.9225
88.31,65.72,91.6,95.66,79.25,82.791
87.0,54.35,87.68,66.7,60.5,60.78450000000001
83.09,77.83,73.3,73.05,81.45,72.65700000000001
91.36,88.41,87.88,96.46,88.53,83.2495
84.27,97.98,73.94,88.06,94.26,79.3045
76.7,67.28,86.83,53.72,86.84,75.689
61.85,87.17,94.01,78.91,78.82,84.772
87.19,95.02,94.53,65.52,83.66,72.43199999999999
73.67,81.0,72.73,75.42,74.26,69.999
64.74,54.56,92.97,87.15,61.34,76.7285
90.1,76.47,55.07,74.81,94.11,65.3675
84.84,98.2,55.09,53.55,76.63,66.50399999999999
96.87,99.25,77.41,76.5,79.72,82.5885
58.27,78.54,82.59,51.21,99.51,70.1135
82.46,93.22,57.65,67.42,99.25,76.9965
62.21,52.02,73.61,73.9,79.32,70.4715
95.18,54.76,54.72,82.23,51.7,75.60849999999999
54.97,97.17,80.1,75.31,69.81,73.197
82.81,48.11,92.75,57.6,96.86,73.33500000000001
89.55,51.47,86.88,96.61,64.42,68.53
67.75,65.23,68.91,82.51,99.96,73.27250000000001
97.71,75.38,99.69,65.85,54.22,63.25749999999999
92.54,76.23,83.15,98.3,78.41,85.1605
64.73,57.52,90.76,94.13,75.77,72.8555
50.38,95.24,83.48,57.17,62.77,74.021
64.83,94.91,99.47,82.77,97.43,83.756
64.07,63.52,91.07,78.0,80.96,68.99199999999999
94.5,66.06,75.97,59.64,61.51,67.16499999999999
98.36,82.15,68.34,61.67,69.2,75.3695
53.52,79.78,84.11,78.19,86.06,77.214
73.56,62.94,79.51,66.06,64.88,61.211
77.42,64.85,81.47,91.74,93.98,85.19800000000001
54.65,60.88,67.15,54.89,58.28,65.777
68.87,54.12,71.44,95.7,63.23,71.1245
65.85,67.49,77.9,92.03,57.24,74.45150000000001
76.8,81.19,91.96,86.93,55.21,78.62
83.06,84.52,88.15,63.13,65.02,76.899
85.17,86.73,55.93,85.75,99.96,73.915
56.84,62.48,62.28,71.94,54.72,60.113
90.65,85.88,51.33,81.69,60.65,78.85849999999999
83.93,40.39,50.4,65.63,63.58,54.5405
94.45,68.62,61.22,91.79,80.96,79.949
72.47,87.63,89.97,52.03,87.27,66.87599999999999
94.69,77.8,95.24,84.57,87.6,82.61449999999999
93.29,68.44,69.59,91.43,50.43,66.34649999999999
71.92,78.68,78.16,82.32,82.59,84.781
69.06,94.42,85.3,59.6,81.54,77.4895
96.64,73.98,97.65,64.25,75.88,76.72
85.76,87.99,95.65,75.75,68.96,79.0945
96.41,98.84,52.86,66.47,89.87,66.833
89.85,82.33,62.41,50.25,67.19,62.295
80.46,74.4,52.46,52.03,61.5,59.7355
55.79,42.25,80.83,88.39,65.5,72.194
64.57,62.47,85.52,54.19,71.98,74.15100000000001
98.44,73.93,65.41,96.4,60.7,72.046
65.97,87.83,92.69,72.14,80.38,80.063
54.66,66.29,72.64,87.91,94.21,83.5685
85.38,97.6,99.92,56.28,79.77,67.059
86.7,56.31,50.02,96.33,72.33,75.4615
64.27,84.67,55.47,51.69,89.84,63.732000000000006
64.88,65.14,65.09,52.11,87.4,65.565
73.44,69.16,51.28,52.73,68.35,57.5125
51.09,88.15,89.12,55.17,80.21,69.2175
89.47,57.77,52.64,74.34,86.49,61.375
65.85,45.81,87.45,89.41,62.27,80.339
92.69,71.22,52.63,64.25,68.31,68.786
90.13,71.73,62.64,87.29,55.29,63.9315
83.07,87.83,92.06,88.7,99.38,89.759
66.24,98.1,97.55,95.41,54.29,84.5695
75.82,43.32,70.73,57.47,58.43,67.6165
72.24,75.5,98.5,56.78,73.99,62.548
66.94,80.88,81.34,56.1,93.26,68.3965
92.41,99.15,70.79,67.97,67.79,76.36600000000001
74.18,96.56,90.14,74.47,88.43,74.3115
91.64,82.75,64.77,73.08,83.8,74.5945
55.26,71.31,63.29,62.85,81.93,64.833
57.05,49.69,82.83,81.1,92.25,66.75800000000001
98.87,63.05,69.52,66.91,50.71,61.1445
79.39,75.11,56.8,68.3,96.46,75.17999999999999
75.49,83.51,53.35,55.28,91.46,63.32900000000001
76.16,78.12,89.39,79.61,96.89,76.396
60.76,82.85,83.8,82.76,89.68,80.276
85.94,65.75,70.59,87.9,93.93,76.959
54.24,83.66,94.81,95.2,60.15,82.803
78.67,48.62,70.54,88.3,65.96,76.8275
78.54,49.76,85.51,61.79,65.76,58.396
95.71,49.77,95.46,61.78,55.46,66.392
76.31,93.45,92.04,95.75,86.48,90.4865
56.85,44.56,75.56,89.51,56.81,79.08950000000002
78.64,88.09,84.03,89.11,52.63,81.2015
54.57,54.01,70.68,85.99,88.77,66.23249999999999
60.19,68.11,82.36,63.36,95.23,70.8415
51.56,94.96,62.88,92.37,88.21,73.6755
75.66,75.16,71.74,57.14,91.27,70.6965
54.23,52.61,60.48,67.5,79.78,57.349
73.47,57.05,51.91,67.32,94.39,60.749
96.65,95.23,79.43,78.01,74.84,73.896
85.99,65.63,93.22,73.17,99.42,73.5505
53.87,75.22,51.28,72.99,55.17,64.9915
61.21,67.6,59.8,77.68,90.46,73.18
83.68,62.71,73.01,70.77,82.07,73.3835
94.74,53.4,83.29,62.5,79.03,64.73649999999999
51.65,81.17,58.56,83.21,86.29,73.984
90.62,83.09,52.83,89.53,92.01,71.978
78.09,56.49,75.95,73.95,93.14,69.96
77.3,87.34,90.94,82.47,58.77,80.8075
97.89,91.27,51.76,76.77,59.85,69.823
87.38,95.24,67.47,52.95,50.81,68.97250000000001
92.51,49.67,83.18,71.15,56.59,68.874
67.7,58.24,56.54,50.49,63.19,61.0255
77.72,91.62,61.8,83.09,86.05,74.95
80.77,51.91,76.77,75.41,73.79,70.319
66.08,40.21,97.66,56.34,87.9,69.8475
78.51,92.25,64.37,77.11,74.33,67.64150000000001
61.83,59.59,74.38,94.92,77.78,73.3295
57.17,64.87,70.0,67.02,55.55,68.664
68.7,66.78,94.87,99.12,88.83,74.654
86.96,90.9,53.59,97.97,87.91,80.48049999999999
95.81,60.27,78.31,89.27,65.38,73.2385
72.89,93.54,92.31,90.69,66.43,87.1875
82.14,77.02,99.41,70.53,60.98,78.2815
55.15,71.64,84.94,70.13,90.69,72.43
95.22,59.54,69.0,97.72,87.35,78.9195
78.43,54.62,70.59,68.31,80.46,62.5855
89.02,77.44,67.58,54.84,61.94,60.2115
89.72,66.81,80.18,57.64,58.59,70.937
62.82,94.63,86.97,85.52,52.51,74.262
76.46,69.5,90.97,69.15,52.28,65.9085
98.02,70.71,70.83,59.97,59.36,74.288
54.48,65.0,85.84,90.69,55.03,81.9485
84.15,87.36,95.81,74.43,77.81,84.18299999999999
98.11,65.49,96.04,78.38,67.9,81.83099999999999
65.03,56.16,85.2,57.7,72.25,70.864
93.07,91.72,81.85,59.64,79.7,68.4275
96.68,75.81,76.58,56.29,82.96,67.88900000000001
87.35,75.49,59.16,75.73,82.41,71.735
61.57,76.65,56.18,88.78,63.04,68.595
66.7,83.13,74.29,86.61,90.48,84.819
51.79,58.78,57.97,63.06,95.89,66.90699999999998
91.57,42.03,78.85,92.58,65.8,66.976
92.48,88.64,82.29,55.28,50.85,65.6835
81.64,47.73,76.28,55.7,94.96,60.3025
67.63,83.31,51.82,92.47,96.18,83.666
53.84,44.94,52.89,62.22,52.55,58.363
87.65,62.52,55.67,85.41,50.25,67.51149999999998
86.33,43.78,57.68,50.45,90.82,60.256
95.63,71.33,99.49,54.68,65.07,71.09649999999999
86.53,79.19,67.22,80.46,95.73,77.97999999999999
91.43,50.29,64.6,59.12,60.84,60.5835
87.3,62.3,52.61,51.41,93.06,67.76050000000001
81.53,95.81,81.77,73.35,53.43,82.2175
71.35,66.54,82.61,66.53,63.03,76.6145
95.11,88.15,58.77,90.11,98.66,79.327
82.55,95.63,95.96,90.94,61.56,89.9665
69.92,98.46,90.02,80.72,56.65,75.53549999999998
54.17,93.9,61.52,64.65,92.85,78.248
64.54,59.04,74.29,73.08,55.89,71.765
77.19,97.75,72.92,85.11,54.87,85.173
63.78,88.74,67.43,53.47,66.17,68.946
61.06,90.23,90.88,66.62,81.77,75.1395
76.37,40.91,55.46,91.12,85.54,65.43299999999999
58.49,97.25,70.77,70.3,94.06,71.139
90.02,86.69,71.4,81.23,77.05,77.4325
74.22,86.08,73.44,54.82,69.67,62.64849999999999
78.69,44.89,93.07,88.85,67.94,75.32799999999999
57.37,53.95,60.91,55.02,92.35,61.655
66.23,97.74,55.15,93.08,86.19,82.054
70.5,70.04,80.89,55.33,95.27,76.07549999999999
90.41,63.87,58.69,94.54,98.2,77.8185
88.51,90.4,53.75,68.19,65.0,70.7595
61.15,45.24,71.33,81.23,76.48,72.805
80.81,65.02,60.98,92.33,81.59,78.7605
62.17,62.54,68.06,50.51,58.19,55.072
99.41,60.99,62.99,63.28,52.67,59.40549999999999
97.61,58.46,54.63,95.42,93.39,79.9085
78.16,52.6,78.02,69.41,76.78,70.87650000000001
84.95,50.37,51.35,85.32,78.54,69.03049999999999
90.07,78.42,98.32,57.0,77.75,73.36099999999999
86.05,95.16,67.07,83.92,87.75,76.1755
84.99,70.53,84.76,53.66,57.28,68.4495
97.93,57.88,90.52,85.87,80.7,69.82849999999999
79.82,49.55,63.96,66.19,73.47,62.7905
81.82,89.81,87.44,73.29,94.85,79.4645
92.46,98.29,91.62,58.31,75.98,73.2975
83.49,60.95,62.07,81.39,97.15,74.265
86.65,57.46,99.62,66.88,67.66,75.142
61.71,76.09,51.03,69.17,98.34,74.2105
68.56,86.52,60.85,82.61,93.76,79.94449999999999
57.37,67.32,89.0,58.94,79.21,71.25099999999999
75.29,77.8,59.71,92.6,67.69,77.2755
72.79,82.99,84.91,86.96,68.8,69.5055
99.86,97.64,92.78,78.89,88.64,73.104
80.56,49.9,97.96,56.42,79.03,70.383
89.32,99.84,73.71,84.36,70.08,77.99350000000001
66.7,63.53,98.56,50.9,81.8,73.176
91.58,83.39,70.58,90.22,86.66,79.16999999999999
80.75,74.34,60.91,65.19,51.15,69.3895
84.85,69.2,75.7,55.86,54.49,71.927
64.72,81.88,82.49,58.22,54.72,62.8485
77.43,63.75,72.9,98.16,61.6,75.658
81.7,47.57,78.35,88.69,71.35,74.435
79.45,69.33,70.82,61.89,90.18,68.125
95.76,71.31,76.24,98.17,67.55,72.67850000000001
94.91,52.11,97.63,57.01,50.87,67.256
98.55,96.14,74.99,86.68,74.17,88.3805
83.37,53.65,62.66,82.84,99.83,77.129
98.6,64.55,87.94,91.07,67.45,76.4245
91.62,49.3,66.88,69.08,98.06,68.4045
63.54,72.15,90.81,70.09,55.07,71.338
71.37,58.46,52.84,81.23,58.65,63.9765
61.92,69.36,66.61,69.91,86.21,70.787
50.21,53.48,54.72,52.07,75.06,53.6245
59.4,43.23,54.27,86.49,88.26,73.528
50.2,86.75,82.92,82.05,93.18,81.826
85.99,78.47,69.27,71.19,62.55,72.36800000000001
71.28,60.44,93.57,65.14,84.14,75.5575
65.63,42.85,75.82,66.04,80.38,64.3305
88.09,91.93,64.77,87.05,93.08,72.9455
91.62,50.19,86.04,86.46,71.51,77.381
98.76,95.84,81.2,90.95,52.59,87.5125
82.1,68.72,89.98,88.11,78.71,80.8065
73.08,60.42,82.18,87.9,97.94,71.5065
65.26,84.51,58.35,62.59,50.73,67.9965
61.12,92.61,83.52,55.08,62.01,60.7995
60.65,62.24,69.58,88.09,65.8,75.17999999999999
70.46,64.44,73.16,54.93,88.29,61.28549999999999
99.59,65.99,96.08,99.11,66.16,84.4845
50.04,95.34,68.0,93.75,61.95,78.806
59.86,81.55,80.6,76.67,82.43,79.809
59.42,54.86,68.17,67.61,52.32,63.4095
85.86,51.1,54.74,76.34,58.53,64.791
67.62,53.82,72.68,86.72,70.4,79.27850000000001
72.86,55.81,79.85,87.82,67.78,70.663
57.43,53.81,70.38,53.68,67.36,62.501
70.25,79.51,69.53,90.24,55.43,74.7385
55.16,46.96,91.02,82.07,68.04,76.9695
76.65,63.24,51.48,52.03,89.9,53.89200000000001
54.9,77.5,64.78,65.66,70.69,69.4115
89.53,57.45,90.59,75.53,79.31,77.586
78.33,43.92,96.03,59.42,58.18,65.50649999999999
86.2,44.91,70.61,57.76,53.49,54.5375
70.93,47.56,94.44,50.71,94.0,68.5505
69.07,90.15,59.95,95.58,66.57,76.42849999999999
54.91,79.47,61.07,52.81,67.52,54.746
76.19,43.87,92.31,68.3,93.88,70.22
75.73,63.46,95.16,60.29,85.39,75.3215
73.41,56.72,61.14,87.05,87.81,66.995
87.03,74.68,52.97,85.36,84.1,75.4455
91.63,71.37,54.52,90.31,55.29,74.0055
87.54,68.87,63.07,80.84,97.9,67.6405
57.19,58.87,88.07,79.58,95.46,67.50599999999999
81.1,48.27,75.5,70.36,61.81,66.302
54.02,84.54,72.78,81.82,90.2,83.9715
84.73,92.79,79.21,55.76,70.47,65.42999999999999
69.09,96.65,94.51,84.23,84.19,85.20700000000001
56.62,43.52,54.52,55.19,58.28,59.3235
93.1,84.39,84.74,93.09,76.93,79.822
80.7,83.59,96.34,75.28,56.33,75.65400000000001
67.74,96.83,60.67,76.52,76.81,83.4995
51.54,55.17,91.89,79.24,62.18,65.5715
76.87,84.53,84.9,88.8,72.62,78.264
96.16,43.28,50.72,73.92,83.4,65.0885
79.82,77.87,61.58,71.38,93.85,67.62650000000001
98.58,61.05,80.29,64.42,58.26,59.6255
56.82,86.13,75.12,56.4,94.66,61.466
78.42,91.8,76.4,59.52,69.5,66.33600000000001
89.91,61.89,61.6,50.03,92.19,56.4765
76.28,71.54,83.75,93.47,75.63,85.935
54.55,47.04,63.32,88.25,93.11,79.11999999999999
79.14,65.01,69.47,60.93,83.14,58.47
80.59,61.65,68.45,50.12,75.44,61.06999999999999
86.44,50.99,83.6,74.61,65.63,61.06949999999999
88.06,93.67,54.51,70.63,98.45,68.10099999999998
88.54,48.89,60.28,88.8,90.04,69.1995
83.17,78.14,60.02,70.14,69.06,68.02199999999999
60.79,93.41,55.42,93.21,58.34,84.789
70.21,94.72,60.38,54.79,88.98,65.5425
88.81,87.59,80.35,68.29,99.5,77.178
97.67,50.57,86.61,96.7,63.95,74.412
53.95,89.05,83.02,50.59,95.79,62.439
76.78,56.59,73.76,69.54,56.27,70.1015
65.63,95.34,52.62,62.99,97.61,66.187
61.27,82.55,97.95,76.59,87.27,86.7465
75.29,87.12,58.4,63.94,67.33,60.7705
80.3,45.1,83.42,93.5,65.23,75.14850000000001
50.49,74.97,95.64,96.86,82.17,90.7465
89.01,89.27,84.89,92.46,79.68,74.7575
90.99,91.7,60.9,69.93,95.95,73.399
98.28,41.72,65.79,99.5,88.31,79.965
59.03,96.35,51.51,86.75,77.02,70.8235
79.73,42.6,80.64,67.78,96.38,71.6405
71.33,76.87,80.65,54.68,79.64,62.071
66.74,81.6,86.28,83.35,92.48,76.0775
78.28,46.44,50.55,86.43,92.05,63.4525
89.12,42.88,90.89,56.12,95.96,73.9025
51.15,87.09,86.94,77.49,53.38,70.707
98.47,63.08,57.04,99.35,79.19,70.5445
90.49,46.43,67.38,66.31,73.42,66.9665
87.56,85.76,81.93,65.09,74.53,70.52100000000002
88.02,90.95,74.79,95.17,73.0,77.60199999999999
69.45,75.24,55.75,55.87,91.87,61.97649999999999
87.58,49.67,54.37,96.68,65.92,74.2595
69.34,40.91,89.07,88.97,73.14,77.3445
94.94,82.05,57.8,69.54,60.03,65.315
58.86,73.01,58.6,54.18,62.59,55.557
64.62,79.05,91.55,50.96,83.02,72.5075
77.57,88.79,80.61,68.79,55.85,77.287
65.96,66.05,80.24,85.27,59.39,72.0785
71.21,47.47,73.97,74.38,76.4,59.0025
74.62,96.4,78.45,86.93,52.19,75.13550000000001
92.82,72.72,80.09,83.53,56.35,76.8305
76.16,76.92,98.39,78.65,93.17,86.396
68.12,96.0,61.15,98.37,92.31,77.0795
62.39,95.9,60.73,86.42,67.39,74.082
70.43,74.33,52.86,95.73,67.4,66.1325
75.79,57.86,82.91,62.11,96.83,66.7765
87.31,99.83,77.45,85.68,51.29,76.69749999999999
56.05,80.85,55.56,79.89,79.01,80.637
61.08,64.51,68.23,96.21,79.87,69.3685
68.98,73.59,58.93,75.52,89.39,77.1005
68.02,64.95,66.57,63.98,97.59,68.6135
69.59,93.3,97.56,69.24,67.79,78.99000000000001
89.68,68.95,84.17,60.94,71.89,66.224
66.21,89.41,50.38,61.0,83.56,61.1195
75.09,90.41,62.63,73.52,98.36,82.9855
81.2,89.46,50.52,94.63,94.54,72.85000000000001
61.61,83.33,85.74,59.59,83.35,74.60249999999999
85.93,91.29,73.47,64.39,92.84,79.59
77.36,63.23,99.7,92.65,54.26,72.123
72.34,46.88,86.68,66.96,68.86,65.4555
90.49,90.55,75.9,98.12,50.65,82.2785
62.17,69.89,90.24,63.45,58.87,77.3615
94.16,47.64,85.24,72.11,81.52,74.39699999999999
78.05,46.92,62.19,54.78,94.28,59.1135
80.46,49.55,76.51,99.61,81.64,80.3985
93.75,85.06,77.8,94.51,83.21,84.76050000000001
90.88,82.65,72.56,90.88,55.19,77.0895
80.08,52.23,58.96,57.87,83.24,68.51849999999999
87.66,90.82,61.17,98.47,72.72,73.3115
71.67,56.88,64.05,96.46,82.57,69.977
77.37,87.58,50.51,71.78,66.31,71.30349999999999
53.1,69.33,95.85,84.08,79.07,86.0305
54.49,83.89,84.3,99.62,71.2,80.817
91.47,62.88,84.48,70.49,77.93,77.32149999999999
52.98,60.83,78.62,55.65,57.35,69.38
58.47,90.48,84.47,93.39,69.79,88.591
89.79,42.12,99.09,73.82,68.71,76.001
50.06,98.48,69.26,99.35,86.82,88.008
64.12,78.89,85.63,77.54,85.32,83.68449999999999
79.2,65.95,67.98,51.47,95.44,67.96450000000002
79.77,77.68,92.71,74.59,81.6,67.0055
88.86,47.36,92.9,85.9,65.73,68.717
75.3,70.84,95.11,51.3,89.16,64.90599999999999
75.47,99.11,50.27,70.67,74.85,63.9455
86.27,54.12,64.91,57.78,59.67,56.13549999999999
74.93,83.34,56.7,82.15,87.37,79.048
80.42,66.1,72.7,97.87,56.63,77.64150000000001
94.89,79.15,74.77,81.23,58.91,68.838
70.07,52.29,62.8,84.74,87.94,75.3145
69.26,68.23,86.17,69.83,88.51,73.1
50.18,98.81,63.49,78.16,89.54,71.0945
80.67,51.72,92.69,77.19,64.67,77.51799999999999
51.49,78.19,58.88,87.98,93.33,73.8775
75.21,74.54,68.36,92.85,86.13,79.97550000000001
90.21,73.9,81.11,83.14,91.7,72.4385
77.5,76.91,80.27,98.99,85.43,80.582
63.48,70.13,53.9,91.41,78.98,77.1755
89.31,41.02,92.31,56.23,55.47,58.303
63.49,94.01,79.9,75.37,85.55,86.0125
86.65,89.62,93.49,95.16,84.52,79.119
80.51,50.45,93.38,97.2,65.62,78.5265
58.5,64.8,77.3,69.01,86.79,75.97699999999999
95.26,86.23,95.54,86.29,77.52,88.64450000000001
60.03,98.8,92.42,70.53,77.97,74.14649999999999
99.48,97.07,97.91,56.18,68.38,65.334
50.37,93.96,92.52,94.23,55.84,87.23
63.17,49.5,91.06,96.6,60.85,67.179
59.99,94.87,73.47,75.24,88.44,76.4595
50.7,92.71,60.6,50.92,63.57,69.1395
86.62,62.62,95.54,90.8,50.11,78.56500000000001
84.67,63.67,86.13,73.85,99.85,71.99499999999999
89.62,67.59,64.09,53.75,60.53,63.935
62.83,79.37,67.05,59.47,82.77,74.75099999999999
72.22,55.65,84.3,57.61,96.35,70.563
82.96,41.38,73.89,84.31,79.99,71.85
71.99,48.47,54.07,64.97,89.95,61.352
84.87,66.41,57.07,56.38,98.82,62.6355
81.7,56.92,87.28,95.88,93.02,75.811
55.73,85.87,66.43,97.83,77.9,78.3315
89.05,46.4,75.38,56.93,68.19,57.3725
86.03,95.05,88.33,61.51,74.12,73.65199999999999
82.79,93.72,87.56,79.61,92.09,82.0915
